HU/Var,2010.Census.Population,Population.Estimate..2011,Population.Estimate..2012,Population.Estimate..2013,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_HHNV10,PCT_LACCESS_HHNV10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,GROC09,GROCPTH09,SUPERC09,SUPERCPTH09,CONVS09,CONVSPTH09,SPECS09,SPECSPTH09,SNAPS12,SNAPSPTH12,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,FFR09,FFRPTH09,FSR09,FSRPTH09,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,PCT_SNAP12,PC_SNAPBEN10,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP09,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SBP09,PCT_SFSP09,PCT_WIC09,PCT_CACFP09,FDPIR12,FOODINSEC_10_12,VLFOODSEC_10_12,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,FMRKT09,FMRKTPTH09,VEG_FARMS07,VEG_FARMS12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,ORCHARD_FARMS07,ORCHARD_FARMS12,BERRY_FARMS07,BERRY_FARMS12,SLHOUSE07,SLHOUSE12,GHVEG_FARMS07,GHVEG_FARMS12,CSA07,CSA12,AGRITRSM_OPS07,AGRITRSM_OPS12,FARM_TO_SCHOOL09,WIC.participants.FY.2009,WIC.participants.FY.2011,WIC.participants..FY.2012,WIC.participants..FY.2013,National.School.Lunch.Program.participants.FY.2009,National.School.Lunch.Program.participants.FY.2011,National.School.Lunch.Program.participants..FY.2012,National.School.Lunch.Program.participants..FY.2013,School.Breakfast.Program.participants.FY.2009,School.Breakfast.Program.participants.FY.2011,School.Breakfast.Program.participants..FY.2012,School.Breakfast.Program.participants..FY.2013,Child.and.Adult.Care.particpants.FY.2009,Child.and.Adult.Care.particpants.FY.2011,Child.and.Adult.Care.participants..FY.2012,Child.and.Adult.Care.participants..FY.2013,Summer.Food.particpants.FY.2009,Summer.Food.participants.FY.2011,Summer.Food.participants..FY.2012,Summer.Food.participants..FY.2013,State.Population..2009,State.Population..2010,State.Population...2011,State.Population..2012,State.Population...2013,RECFAC09,RECFACPTH09,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,PERCHLDPOV10,METRO13,POPLOSS10,COUNTY_STATE_RELATIVE_POP_2010
25,1.784361243,0.732759118,-1.577176452,0.604976416,0.398171782,-0.650499582,-0.172318876,0.288089573,-0.499868631,-0.614494026,0.635780275,-1.567327142,-0.156821877,-0.828171074,1.013768554,0.114651918,-0.069469005,-0.654473126,-1.388052464,-0.286881,-0.777429163,-0.22233969,1.098801374,-0.112043381,-1.362043738,0.4435139,0.569409549,-1.283132553,0.201924086,-0.667259157,-0.440332383,0.174961448,-1.628504634,-0.236857846,1.053178072,-0.354840636,-1.886176944,-0.59441185,0.213824555,1.26731813,-0.777677,0.631349742,0.596592486,1.319916248,0.829500496,0.56106168,0.943564534,-0.686512589,2.147701263,0.500639677,-0.265201747,-3.235630989,-0.275274098,-0.089353412,-1.003881097,0.06847389,0.154501528,0.461830854,-0.141136006,0.055846341,0.35014686,0.654475451,-1.017954707,0.695217073,0.378705263,0.239459127,-1.994433761,-0.026417598,0.225933984,0.224600375,0.218006954,1.142455339,0.972519219,-0.212863624,0.484094203,-0.012214451,1.041089654,-2.237684488,-0.430149794,-0.632450223,-0.970459819,-1.260819316,-0.202543229,-1.490806222,1.784220099,0.393087178,1.08042407,-0.636221588,1.147666454,-0.576453209,-0.062403224,-1.132586718,1.018464088,0.147246912,-0.948642313,-0.04637827,-0.591242194,0.622854829,0.176198989,0.182305947,-0.270678669,0.689270496,-0.386244714,1.918101549,-0.319102794,0.246780694,-0.00011649,-1.07919085,0.088416442,-1.701310635,1.784186244,0.590216577,0.673497558,-0.427133411,-0.495211899,2.504637718,0.889187157,0.559721649,-0.613105416,-0.464093089,-0.125391558,-0.61824131,0.318425506
26,-1.229664803,-2.216573477,0.166223496,-0.727449,-0.178150356,-1.926469326,0.679827571,0.863047481,-2.277470827,-0.240653634,1.220994234,-0.549530923,0.357498616,-0.405517757,0.147812933,-0.963526607,-0.03573487,-1.208825946,0.378406227,-1.327238321,0.066942856,0.410687655,-0.681319356,-0.293958992,0.585783601,-0.714316487,1.323622465,0.303440481,0.857379556,0.409563035,0.958148897,-1.974323988,1.757777929,1.929658771,-2.813958883,-0.646432877,-0.291233093,-0.83516705,0.08132869,0.346049607,-0.698847473,0.256291062,0.642865241,0.777956605,-0.65859282,-1.770613313,-0.671038032,0.074809805,0.13148576,-1.013610244,0.279103786,2.072335958,-0.903327942,0.911349177,-0.295537293,0.103518255,-0.642768204,-1.494299889,0.357441872,-0.885382652,-2.135513306,-0.97799623,-1.432380795,-1.738525391,0.37330091,-0.477774411,-0.171542123,2.055389881,-1.244555712,-1.110160947,0.224571139,0.366386503,0.438590318,-0.896257579,0.120845683,-0.727630734,0.901266277,0.040752515,1.234808683,-0.96797806,-1.478022337,-1.33523035,0.177424073,-0.520577312,-0.525436223,0.477800459,0.48277247,0.197286248,0.779106259,-0.948439598,0.092759617,0.126433268,-1.555948257,-0.4180547,0.127780393,-0.054244649,0.341437489,0.714825809,0.535104632,-0.167651206,-0.678448319,-1.965312004,-2.653373957,-0.522282243,1.566318631,0.135821208,1.111570239,0.030402005,0.081294648,-0.983264744,-0.184850797,0.047989246,-0.300741464,0.395213813,-1.0483073,1.660882354,-2.119683981,-0.705110312,0.587905765,-2.077624559,-0.681156993,0.47753343,0.381103814
27,-0.292744547,0.634913146,-0.183340952,-1.443266273,0.328029335,0.605439484,1.194888592,0.638631225,0.545575917,-0.642369092,-0.382420808,0.018932201,-2.32810092,-1.186507225,0.416211009,0.01279861,0.590520144,-1.658475399,-0.588357806,0.112837367,1.147205353,0.364890516,0.808073938,0.774829447,-0.562329531,0.504968584,-1.57212162,0.796990097,-0.188149273,1.495641351,-0.039465979,0.294957936,1.442925811,2.247258186,0.207838029,0.362506807,-0.962600052,1.755650997,-1.20254004,0.513980389,-0.384452671,-0.120159753,-0.569899797,0.429629683,-1.429823875,0.223469466,-0.428416997,-0.291013747,0.471361905,0.667871892,0.079366066,0.24369818,-0.589265943,-2.352564812,0.478217304,-0.241894886,-1.722260118,-0.346203119,1.984814286,-0.166759387,1.300587893,-0.983983994,0.54292506,1.326980591,-1.879602671,-1.036118507,2.435820103,-0.729359031,-0.132080689,0.265501678,-1.689211488,-1.501922011,0.28044495,0.162301764,0.374341995,-1.693091631,-1.077942729,-0.656841934,-1.868621349,0.16703704,-0.978752792,1.078242183,-0.392438114,-0.062553369,-1.510815859,-1.611869812,0.685383856,0.118853033,-0.734999776,0.008323334,-1.901985168,0.456305265,-0.027035246,1.3973943,-0.819912374,0.121829607,0.104012378,-0.344899446,-0.645771861,-0.79830426,0.835823596,-0.419245631,1.702350736,0.806562543,0.156496465,0.497936279,1.605696797,1.317903042,-0.69822675,-0.084663115,2.05133605,0.530823708,-0.262430549,1.115556955,1.059628487,-1.204960465,-1.65790379,1.345760822,-0.499148428,-0.78603518,-0.600446999,0.14457114,-0.458048999
28,0.464536965,-0.608264029,-1.195233464,-0.887723863,-1.330236793,-0.159021258,-1.53271842,-0.548033237,-0.239392236,1.21972549,1.524669647,-1.873651028,-0.835164905,-0.938750744,-0.335427016,0.292089283,0.831106842,0.825097084,-0.893846452,-1.007776737,-1.263454199,1.525837183,-0.173795193,-0.433868587,0.890406609,1.889844537,-2.711915016,-1.666968107,-0.802857041,-2.297866106,-0.712330341,0.930668771,-1.342538834,0.737882197,-0.574438572,0.877739787,-1.083626628,-0.888868749,0.370620728,0.679707706,-2.051368952,3.038278818,-1.420157075,-0.877970815,-1.546527743,1.193276167,1.390909195,-0.965301037,0.869301558,-1.928273201,0.005416751,-1.302257061,0.206920713,-0.523798108,0.065758079,-1.081011176,-1.481004,0.740807712,0.445636988,2.095742226,-1.653228283,0.390321493,1.648323894,1.278733134,-1.237774372,1.224526763,-0.539617419,-0.559220552,-0.149218395,-0.162858352,-0.598850667,-1.39709723,0.457269102,-1.724621654,1.408790469,1.241866827,-0.622241318,-0.631471157,0.365508646,-2.448316097,-0.325642228,-0.26161465,-0.216334894,0.273682684,-0.148473427,-1.924419522,-0.237844482,1.197543263,0.454218745,-0.792158782,0.516642213,0.389180243,0.348531276,1.223283052,0.804064691,-1.231419921,1.067384839,-0.045512568,0.372980684,-0.648474753,-0.151944518,0.85495156,-0.198831141,-0.738848746,-0.596122622,-0.758963704,0.463420838,-1.441145897,0.075110011,-0.202854082,-0.462288946,-0.117665529,-1.047279596,1.351961851,-0.192045644,-1.004827619,1.705590367,-0.700783968,0.052542757,0.638189554,0.655035675,-1.239991426,0.233489066
29,-0.66173768,-0.783867836,-1.599575162,-0.470532507,-0.208896607,0.065102421,-0.457531899,-0.823011041,-0.827731073,-0.047695566,-0.25532186,0.649863005,1.168292522,0.338655442,0.955476403,-0.186842442,0.520454168,1.812620401,1.444621921,-0.806275845,-0.626004994,0.377196848,-0.017708827,0.020978602,-1.852756143,0.728902996,-1.51474154,-1.222796679,0.175577104,-1.070561886,-0.313941002,-1.598110676,-1.397585869,1.060796738,-0.067653447,-0.356153578,-0.565366089,-1.001404524,0.836837411,0.192976475,-0.468485594,-1.061324596,-0.419149697,-0.468691349,-1.68368113,0.941573203,0.063832313,-0.641647935,-0.074222215,-0.345368832,0.023416327,-1.90261209,-0.910945475,1.330426574,0.996366918,0.367834091,-0.680606425,1.056232452,0.337174416,-1.299764752,-0.060025085,0.987277865,-1.826140642,1.393316865,-0.621789098,-0.886463523,0.613875031,0.342673033,-0.574880481,-0.389902771,-2.231766701,0.760486126,0.034758627,0.431797296,-1.706109405,-1.906116486,0.60104686,-0.787038565,-0.572453916,0.882641852,-1.3123914,1.032911658,-0.205269292,-1.091228724,0.513412952,-1.460209131,-0.89458251,0.494904131,0.314002454,-0.805951476,-0.380194724,0.739624798,-0.474547595,0.31783253,0.951357841,1.166253328,-0.451116443,1.642747641,-0.277213603,-0.653235853,-1.21721077,0.103295892,-0.045289967,-1.237834573,0.698113203,1.193777442,-1.786988616,-0.52950412,1.191702127,-1.691148877,-0.067680873,0.367511809,-0.640709877,1.420863628,-1.322447777,-1.040293097,0.091652371,0.573166192,0.144040629,0.979634821,-1.674771667,-0.914349735,0.174687609
30,-0.820977926,-1.102559686,1.049545527,1.156441212,1.052776337,-0.149225608,-0.211913019,0.464949042,0.992546499,-0.616943121,-0.05386854,-0.195762277,-0.37137416,-0.494282365,0.063831866,1.592509866,-0.780647516,0.54435122,1.64420557,-0.04359594,-0.733053625,0.868258178,-0.426349729,-0.811643898,-2.426109791,1.486054301,1.784125805,1.71004498,-2.107792616,1.199955821,-0.004776976,-1.350750208,0.16017805,-0.482081652,0.104656279,0.559808075,-0.46483624,-0.05274618,1.037572742,0.008413458,0.188288033,-0.083932295,0.552902341,0.068005145,-0.512509108,-0.241555259,0.404417515,0.554479957,1.439846396,-0.814623475,0.403069824,-0.353257775,-0.334179729,-0.144321874,-0.495514721,1.957756042,-0.360217273,0.639842987,-0.966185272,1.638685226,-0.229382694,0.451827735,1.316437006,1.376476407,-0.45773077,0.761333764,0.561588228,1.958745956,-0.673754275,-1.207010984,-0.736595035,0.042920209,-1.274679065,-2.660716534,1.355051517,0.487944365,-1.664377689,-0.110850275,-0.707082808,0.224470615,0.237836137,-1.019645333,-0.582217038,-1.941756487,1.43585515,-0.947285652,-1.22505641,-0.438238949,0.556659818,0.383255601,0.628700316,-1.684602499,-1.418201327,0.647413075,1.01075232,-1.032279491,1.106972575,0.46928221,-0.968499005,-1.442434907,0.13799338,0.968918145,0.626896083,0.125419274,0.466403961,0.657258511,0.377989113,1.003745437,0.338364512,-0.84198612,0.100163795,1.177444458,-0.206905738,0.115950249,-1.562172413,-1.940094471,-0.063979216,1.297040105,-0.550348699,0.987846315,0.394981712,-0.825946748,-0.20544216
31,-1.64522779,-0.600772381,-0.76613003,1.099173427,-0.238190666,-2.294620037,0.97516197,-0.160374179,-2.566436529,0.25351283,3.330759287,-0.631956875,0.184359655,-1.044863939,0.622469664,0.50936985,0.222715765,-0.222652912,-1.911831379,0.003869792,0.759741306,1.204822421,-2.353787661,-1.108674884,-0.666277528,0.109310046,0.998461127,1.053170443,0.190387696,-1.892445445,-0.516775072,-0.200320855,0.458136052,0.879613578,1.135720253,-1.492336035,-1.034771681,-0.11712952,0.747625709,-0.480384648,0.679218829,0.122264765,0.060567006,-2.000510216,2.242574692,-0.39465484,-1.291231155,2.641764641,-0.474728525,-0.065158993,-1.42595017,-0.559434116,1.758274436,0.121559806,0.594626188,-0.503613532,0.061461352,0.027867999,-0.719955564,-0.043236982,-1.62294507,0.088028803,-0.087715074,-1.171553016,-0.067256145,0.06807626,-0.055542167,0.048007961,0.22982268,0.694322526,0.493713737,1.645424128,0.265495658,-1.049606681,-0.081898622,-0.520106971,0.737567484,0.519489825,-0.838471651,0.623502433,-0.441716284,0.739798605,-1.223599792,-0.394479603,-1.395112038,1.32679379,0.81052202,-1.189623475,-0.708146513,0.702037752,0.2817837,-2.268823147,-1.163573146,0.846087337,0.801366389,-1.466152668,-0.432694346,-1.489394903,-0.605513394,0.853599787,-2.067098379,0.96763134,0.543412268,-0.347856432,-0.035236761,0.670600414,0.203071728,-1.205762148,-1.379871368,1.277177095,-0.199333146,-0.851691902,0.749941587,-0.011112571,-0.414795488,-0.860236645,-1.777019501,0.748055875,0.159580305,-0.403052419,0.699887514,-0.872868955,-1.781476736
32,-1.521291018,0.11581175,-0.468720108,-0.211837396,0.105091013,0.511167169,0.83029741,-0.769572437,-0.122422926,-0.241530061,-0.405032516,-0.576031566,-0.224821419,-0.079496168,0.7503739,1.151574016,-0.512613058,-0.222292155,-0.597516716,0.206424981,1.317430854,-0.213452786,0.244058326,0.091776155,-1.181793571,1.571610093,3.58351016,-0.270991564,-0.44932273,-1.435212612,-0.953989446,0.338776618,0.362580657,1.637810826,1.285856485,-0.084791273,-1.904941916,-1.365703821,-2.048205137,-0.600210071,1.155527115,-1.044970512,0.762128711,-0.850238621,1.21511209,-0.796048701,-0.013070508,-0.790700734,1.545449495,1.258796811,-0.050063696,-0.290644646,0.255816877,-1.259500027,-0.674253643,-1.695398331,0.170213103,1.053165197,0.66783613,-0.579195201,0.324763775,-1.318062782,1.062182784,-0.012884438,-0.517105222,-0.411393255,-1.044221878,-1.154718399,-1.944026828,-0.943974197,1.17396915,0.65411365,0.078078963,0.58221513,-1.58816731,-0.350659281,1.749401331,-0.047673013,1.227594852,1.365313172,-1.094779611,0.324202925,-0.314159602,-0.661497772,-2.069348812,-0.57309109,-2.941834688,1.30365324,0.942242086,1.186852336,-0.895192862,-0.980279744,-0.658229649,1.30253005,0.248197168,-0.560988963,-0.261083543,-0.826052189,2.131147385,-0.851935506,-0.850521445,-0.417747974,-0.429246962,0.851339698,-0.274124682,0.821725011,0.283816606,-1.049694538,1.246862769,0.324251741,-0.353023112,0.136620149,1.448216319,0.125122517,0.820038676,-0.697210193,-0.005035133,-2.426297665,1.589856744,-1.022329211,-0.441863209,-1.099024415,-1.686408639
33,1.006315351,-0.742563963,1.049831867,-2.274950266,0.313695222,-0.141871363,1.852457762,0.480736673,-0.48613131,1.49562335,-0.234951407,0.606979251,-0.104067199,-0.124674857,0.678645611,-0.902666569,-0.193840638,0.099305555,0.190027401,-0.145314276,0.314764857,0.33426702,1.056562066,0.44469738,-0.749539196,1.112235904,-0.015390935,-0.00713706,-0.220608205,0.92626971,0.41254276,0.380158782,-1.801334977,0.373827249,0.288261265,-1.074789286,0.447072923,-1.10525775,1.630999446,-0.322700649,-0.539946377,-0.170891389,-2.031239271,0.385027647,-2.772200108,-0.011892672,-1.131154299,-2.200649023,-1.361078262,0.08877068,-0.976740301,0.363413393,0.072352983,-0.843039691,-0.037941702,-0.696488619,1.113187313,-1.593391538,-0.925295532,-1.522075772,0.517055809,-0.508913338,-2.147341728,-0.124717832,-0.725246072,0.411670506,1.275675654,0.507548928,0.268237948,0.230115026,-0.896260142,-0.246400967,-0.011790982,-0.353973687,0.229522407,0.420202851,0.58644563,-1.042410254,-0.77711904,2.215147495,-0.389869332,-0.949347734,1.642995358,-1.158809423,1.550960422,-1.972326279,-0.428271294,1.793076515,0.985595763,-0.244749486,0.647085607,-0.805940032,-1.938503504,-0.167855814,0.853087127,0.273758471,-0.914554298,-0.234866843,-0.527957499,0.581812978,0.878117979,-0.991370142,0.259850562,-0.272912681,-0.274474829,-0.478555351,-0.078253821,1.645478725,0.516417563,-0.397373229,0.507503688,0.00645545,-0.821770906,1.505143523,0.15925476,-1.430004001,0.091252185,1.079024076,-1.133773685,1.12392354,0.201931641,-0.660364449,1.129534125
34,-0.532554328,0.331672549,0.001361517,0.704452515,2.144923449,-0.403049052,0.120066412,-0.039988175,-0.223063141,-0.744112253,-0.400260955,-0.118146613,0.285688847,0.613800943,1.862487435,0.590913177,-1.012534976,-0.061988346,-0.030327307,-1.163484335,0.148140624,0.87852037,-1.05155921,-0.726709604,-1.615615487,-1.426731467,0.818110228,0.994853854,-2.143499136,-0.401444107,-0.096406542,0.015975274,0.012963918,-0.227839202,-0.00586124,-0.535356462,-0.234810084,1.198395014,0.933517873,1.82853663,1.488649726,-0.709595084,0.212224916,-0.771341205,-0.376628608,-0.378784269,-0.22854057,0.239207014,-2.067648888,0.339790463,0.479977459,0.0856684,-1.571433783,0.459438115,-1.319908381,-1.181246758,0.296724856,-0.952810466,1.308145761,-1.13586998,1.371358037,1.030376554,-0.602683485,-0.176129118,0.357539207,-0.314410031,0.999823272,-1.10674727,-0.20048885,-1.149457812,0.795517087,-1.008159637,-1.105160475,-1.366073728,-0.756015062,0.108036265,-0.218978852,-2.559548616,0.646858692,-0.720977783,1.00749135,0.787802994,0.018273991,-0.062087439,1.618405223,0.208433822,1.889956832,0.468307197,1.693907619,-3.233080387,-0.480415702,-0.471286654,-0.190310672,-1.962888002,1.02943027,-1.368959308,-1.243255615,1.671211958,-0.513547421,-1.045528531,-1.681750417,2.789288282,-1.247572541,-1.383294225,1.394303918,0.335724622,1.722454667,0.784083068,-0.532245636,1.51251471,0.867459834,-0.841064274,0.322630823,0.407752961,0.531356096,-0.494734257,0.615272641,0.318298757,1.021948457,-1.094889045,1.827388644,-0.621625662,-0.089651115
35,-0.030464696,-1.499614358,-0.287482798,-1.04648447,1.420999169,0.452084631,-0.46953547,1.198009491,-0.228436366,0.401129305,0.069397621,-0.647879124,0.749517679,-1.093213916,0.002256173,-0.814071238,0.013045395,1.82305181,0.491599977,-0.147766665,1.045769215,-0.13069512,-0.044341087,0.599243879,-1.485394597,1.048764944,-0.397435695,-0.407914072,0.90212357,1.740265608,0.464802802,-0.533360004,1.082312226,1.020884514,0.471030623,0.407493085,-0.076125562,0.681966662,0.229579568,0.93051821,0.282963455,1.099521518,-0.537279844,1.660439253,-0.110521398,-0.605818272,1.522677422,-1.087717175,-0.68206954,0.038003307,1.487600207,0.423109591,0.540162623,0.354398221,0.396890253,0.998801947,-0.884221017,1.482558012,0.247478396,-0.014720056,1.266382098,0.384507567,0.992055357,0.281839043,-0.381521165,1.105983138,1.400884271,0.534778476,-0.531572342,0.567183435,-0.947389662,0.692172647,0.537590921,-0.006183137,-0.431008488,-0.202234149,-2.605827093,1.702070951,-0.890955091,-0.235750243,1.149395823,-0.412130982,0.207258835,-0.089718997,-2.107281446,-2.364816189,0.873719752,-0.313328028,-0.723238409,0.862921476,-0.209927961,0.313074827,0.236852303,0.503374934,0.892166376,-2.044937611,-0.282677293,0.260568321,-0.030862873,0.382335097,-0.210610539,2.149878025,-0.543245852,-0.291580856,0.769682348,-0.069955714,1.279013515,0.875618517,-0.778606951,0.552699745,0.528645337,1.563508391,1.52861917,1.199192166,1.191919565,0.14459379,-0.617370307,0.493354648,-0.926699936,0.085223541,-1.626958251,-1.114717126,-1.254340291
36,0.431258142,-0.622546315,-0.781314492,0.124551475,0.128813684,0.511102974,0.20833376,0.815405786,-1.674774885,-1.180244327,0.733925939,1.313414812,0.497848362,0.350377083,-1.264274836,-0.125634357,-0.647380233,-2.590325117,-0.974711359,-0.422367632,-0.676186502,-0.003246867,0.985591054,-0.197389364,1.047274113,-1.302945614,-0.886539638,-0.072101347,-0.91418004,0.472441643,-1.406137228,0.774554551,0.402120143,0.175813153,0.361130923,0.033744287,-0.871222138,-0.713111401,-2.058169603,-2.693546295,-0.110094465,-0.04085546,0.834941983,1.880870223,-0.03421434,0.631644726,-0.353800863,-0.065350093,1.057159901,-0.501210928,0.245091647,0.473229676,-0.879945517,0.119807154,-0.279637992,-1.415511966,-0.810392141,-1.219067574,0.088248096,2.28076005,0.095057383,0.765583992,0.17576921,1.012296677,-1.672822952,1.01741612,-0.168950647,0.690738201,2.094785452,-1.086942315,-0.072942309,-0.623333156,-0.606867969,-0.314604342,0.835672915,-0.314684629,-0.36556977,0.597921014,0.621620834,-2.548024416,0.796948254,-1.661432981,0.184194446,-0.744783819,0.132032186,-1.377895474,-0.212893605,-1.528619409,-0.673195243,0.255450755,0.040936578,-0.609138727,2.394084215,-1.228649259,1.095983028,0.19578512,-0.165869638,0.533272028,2.620235205,0.375308126,0.690515399,-0.541148126,-0.292521596,0.727696776,-0.229291096,1.165194273,-0.368972927,-0.568608701,0.405277014,0.371368051,-0.453915507,-0.003491396,-0.261341333,1.065986037,0.17665498,-0.399640888,1.911036253,-0.490691781,-1.057793975,0.849343121,-0.559051812,0.044837087,3.267271757
37,-1.432375193,1.039074779,1.058233976,-1.788306832,0.062789991,-0.186947078,-0.688833892,0.798343837,0.259241551,0.817171991,-0.294558764,-1.023919106,1.318483949,0.958560109,0.143254414,-3.426495552,0.012105358,1.502453685,2.062850237,1.015178204,-1.238060951,-0.334791362,0.227863967,1.064923763,0.134461671,-1.476380944,-0.336703658,0.452318639,-1.436341882,-0.279316932,-1.194432497,-0.627908289,0.050339717,-0.235991657,0.936444461,0.987248003,0.473417133,0.851051509,1.113875628,-1.466005087,1.002394438,-0.951372445,0.252194822,0.01650379,-0.193899572,-0.409547716,0.090857141,-0.474855185,0.290637851,-0.898142457,-0.730342984,0.357142925,-0.840518177,-1.490780592,1.209755659,-0.514476418,0.470003903,-0.319916755,0.716526508,0.081631169,-1.511689186,-0.733642936,-1.457384109,-0.439418554,1.393161774,-2.055477858,-1.742123365,-0.460530907,0.04455483,-0.574231148,-1.846788287,0.132957235,-0.306663305,-1.990911365,1.104755878,0.454094917,0.243895352,0.083454885,-2.232061386,0.875478506,-2.026342154,-0.941620231,0.733471453,0.912371337,1.324856758,1.079234362,0.156208009,-0.4138062,-1.563336611,-0.294408053,-1.020324469,-0.288755417,0.401297987,0.49262473,-1.109969616,-1.183956981,-0.294381082,0.27992174,0.367078215,-0.321995229,-1.534798622,1.784672499,-1.283415437,-0.328922063,2.887526989,1.0275172,-0.754297078,0.181322753,-0.309005827,-0.454148382,-0.849985838,-0.573886573,1.17529881,0.260790795,-1.796568751,-0.927848995,-0.32111153,0.067744002,-0.700342536,-0.087522879,-1.061796427,0.787653685,0.101841569
38,0.429002076,0.816717803,0.703296602,-0.107414924,-0.724699378,-0.115799569,2.471042633,0.095474206,0.107886888,-0.782825172,0.561993241,0.047486831,-0.064752445,-0.896801233,-1.456625581,1.564046621,0.421913981,-0.740245998,0.388118327,-1.115050912,0.633019507,-0.622013748,-0.020496933,-1.589679837,-0.326767653,-0.299697816,0.452366352,0.555035651,0.167382002,-1.021952271,-2.645321369,1.205174208,-1.727449417,1.452100635,0.229858696,-1.178931236,-0.213557482,0.665834725,0.29699558,0.625987053,0.237118781,-1.226910949,-1.024237394,0.927037835,-0.749746442,-0.465399146,-0.61263597,-1.351627111,0.885206401,-0.470570356,0.332221001,0.681959748,-0.096619524,0.61223042,-0.874499738,-0.027445113,-1.129719019,1.45746088,-0.07247635,0.196988538,0.465019643,-0.780630231,-0.25284797,-1.140907764,-1.101115584,0.033034984,-1.222114205,0.148693606,-0.927311182,-1.690837622,-0.730389118,0.225493208,0.00306425,-1.435489178,-0.840485513,-1.592849731,-0.449288577,-0.305005044,-0.53914845,0.132667363,1.291979671,1.118712783,0.120580338,1.114984274,-0.914759696,0.211105853,0.571526349,0.162100181,-0.746294796,-1.879935622,0.549840987,-0.130417407,1.06512177,-2.892104149,1.009584904,1.592221141,-1.125205994,0.370116115,0.90432471,0.176027223,-0.32114765,0.691261709,-0.675974011,-0.243024394,-0.556093276,-1.786417484,0.022199621,-1.03904748,-0.039312508,0.466146886,-0.717207789,0.236265302,-0.688017488,-0.823016286,-1.449013948,-1.763692856,0.798069894,-1.240733147,-1.197654009,0.575097263,0.562946916,0.143480197,-1.496732831
39,1.301095843,0.343213528,-0.749033749,-0.791150689,-0.603270829,-1.609555721,-1.26023674,-0.030161882,-1.375072241,-1.198321581,0.508128524,-0.339533269,-0.114531033,-0.858481169,-0.941693127,-0.010439579,-0.254192978,0.378756523,0.767445028,0.449450433,0.282675445,0.615854144,-0.615580618,-1.174337268,-1.780593514,-2.096737623,-1.496667027,0.794712424,-0.174756438,2.488562107,-0.688113213,-0.518563688,1.351984024,0.122301504,-0.45032829,-1.25657475,-0.67774564,0.197606832,0.285634041,0.007027637,1.292902589,2.023638487,-2.046988964,-1.098879814,-0.971087098,-0.901869357,0.680286348,-1.579899192,2.213584185,0.468797565,-1.727819204,2.236805916,-0.469176471,-0.431596547,-0.988221288,2.642317295,0.036046926,1.608926058,1.160790563,-1.124366999,-1.317565203,0.184796602,-1.202631235,-0.62233758,-0.509000897,0.007733548,0.453908026,-0.682355881,-0.279998273,1.621039152,0.159435317,-0.631616533,0.249880344,0.969495595,-0.457319826,0.13239871,-0.587599874,0.158693522,-1.118360281,1.497425795,1.128773689,-2.102850199,-0.404905051,0.23050417,1.032155156,-0.364630729,-0.426630586,-0.30294165,0.976833105,-0.516342163,0.598039269,0.000440251,-1.469101548,0.503645837,-1.249294877,-0.491487712,-0.953051209,-0.535655975,0.756015539,0.514572978,0.177306011,-1.935661554,-1.307929993,-0.438448519,-1.430140853,1.37778759,0.043557424,0.194721237,-1.453257322,-1.252387166,-1.004248261,0.289785713,-1.135504246,-0.243630752,-1.007786512,-1.291496873,0.793334246,-0.554899096,0.193934023,0.236597136,-0.202752084,0.213872522,-0.881755412
