2010.Census.Population,Population.Estimate..2011,Population.Estimate..2012,Population.Estimate..2013,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_HHNV10,PCT_LACCESS_HHNV10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,GROC09,GROCPTH09,SUPERC09,SUPERCPTH09,CONVS09,CONVSPTH09,SPECS09,SPECSPTH09,SNAPS12,SNAPSPTH12,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,FFR09,FFRPTH09,FSR09,FSRPTH09,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,PCT_SNAP12,PC_SNAPBEN10,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP09,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SBP09,PCT_SFSP09,PCT_WIC09,PCT_CACFP09,FDPIR12,FOODINSEC_10_12,VLFOODSEC_10_12,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,FMRKT09,FMRKTPTH09,VEG_FARMS07,VEG_FARMS12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,ORCHARD_FARMS07,ORCHARD_FARMS12,BERRY_FARMS07,BERRY_FARMS12,SLHOUSE07,SLHOUSE12,GHVEG_FARMS07,GHVEG_FARMS12,CSA07,CSA12,AGRITRSM_OPS07,AGRITRSM_OPS12,FARM_TO_SCHOOL09,WIC.participants.FY.2009,WIC.participants.FY.2011,WIC.participants..FY.2012,WIC.participants..FY.2013,National.School.Lunch.Program.participants.FY.2009,National.School.Lunch.Program.participants.FY.2011,National.School.Lunch.Program.participants..FY.2012,National.School.Lunch.Program.participants..FY.2013,School.Breakfast.Program.participants.FY.2009,School.Breakfast.Program.participants.FY.2011,School.Breakfast.Program.participants..FY.2012,School.Breakfast.Program.participants..FY.2013,Child.and.Adult.Care.particpants.FY.2009,Child.and.Adult.Care.particpants.FY.2011,Child.and.Adult.Care.participants..FY.2012,Child.and.Adult.Care.participants..FY.2013,Summer.Food.particpants.FY.2009,Summer.Food.participants.FY.2011,Summer.Food.participants..FY.2012,Summer.Food.participants..FY.2013,State.Population..2009,State.Population..2010,State.Population...2011,State.Population..2012,State.Population...2013,RECFAC09,RECFACPTH09,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,PERCHLDPOV10,METRO13,POPLOSS10,COUNTY_STATE_RELATIVE_POP_2010,PCT_OBESE_ADULTS13
25520,25303,25313,25497,954.41,3.74,379.19,1.49,473.03,5.76,221.45,0.87,154.57,0.61,6,0.24,0,0,27,1.08,1,0.04,36.58,1.44,6,-14.29,0.3,0.24,7,0.28,5,0.2,749.67,666.15,711.77,649.84,19.4,19.63,62,92.6,1,0,1,1,13.13,59.63,11.79,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,1.08,0.95,1.06,31,23,-25.81,5.26,4.07,0,0,40,28,40,28,165,176,6,7,0,0,0,0,0,0,3,12,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,0,0,59.55,29.09,9.8,0.39,0.21,0.04,11.64,21.18,1,1,0,0,0.002627635,33.1
9315,9385,9244,9222,116.18,1.25,41.68,0.45,208.85,5.93,24.49,0.26,20.79,0.22,4,0.42,0,0,9,0.94,1,0.1,15.75,1.74,3,0,0.29,0.33,4,0.42,3,0.31,749.67,666.15,711.77,649.84,19.4,48.77,62,92.6,1,0,1,1,13.13,60.71,10.85,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,1.08,0.95,1.06,7,9,28.57,2.55,3.63,0,0,4,5,4,5,20,17,0,2,1,1,0,0,0,1,10,4,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,0,0,36.14,61.01,1.69,0.31,0.15,0,14.9,24.73,1,1,1,0,0.000959107,31.6
40118,41212,40998,40297,3927,9.79,2298.26,5.73,417.1,2.81,1071.02,2.67,542.13,1.35,7,0.18,1,0.03,52,1.31,1,0.03,73.5,1.79,11,-8.33,0.28,0.27,42,1.06,30,0.75,749.67,666.15,711.77,649.84,19.4,29.91,62,92.6,1,0,1,1,13.13,55.91,7.6,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,1.08,0.95,1.06,19,13,-31.58,4.7,4.56,0,0,57,22,57,22,65,47,4,5,2,1,0,0,0,2,1,1,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,6,0.15,58.71,28.79,10.06,1.26,0.18,0.02,12.77,25.82,0,1,0,0,0.004130699,34
67044,67719,68432,68936,9861.77,14.71,4280.5,6.38,702.68,2.83,2615.25,3.9,1188.08,1.77,16,0.24,1,0.02,59,0.89,1,0.02,67.75,0.99,12,-20,0.23,0.18,55,0.83,51,0.77,749.67,666.15,711.77,649.84,19.4,26.7,62,92.6,1,0,1,1,13.13,52.59,7.51,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,0.86,0.99,0.8,4,12,200,1.66,5.66,0,0,2,8,2,7,4,4,6,5,0,0,0,0,0,0,1,4,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,3,0.05,60.27,33.29,3.24,1.57,0.2,0.03,12.38,26.55,0,1,0,0,0.006903101,30
83768,84438,84882,86011,15470.39,18.47,5772.79,6.89,680.15,2.3,4401.76,5.25,1520.75,1.82,8,0.1,2,0.02,49,0.59,2,0.02,67.75,0.8,12,-7.69,0.15,0.14,45,0.54,38,0.46,749.67,666.15,711.77,649.84,19.4,21.65,62,92.6,1,0,1,1,13.13,41.87,7.75,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,0.86,0.99,0.8,22,26,18.18,4.49,5.45,0,0,13,12,13,12,20,16,13,9,0,0,4,1,3,13,1,4,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,3,0.04,78.4,15.51,3.2,1.13,0.23,0.05,12.05,26.96,0,0,1,0,0.008625067,34.4
102599,103075,103193,103008,27692.98,26.99,12590.06,12.27,668.18,1.9,8496.03,8.28,2579.65,2.51,30,0.3,2,0.02,65,0.64,3,0.03,130.75,1.27,18,-25,0.26,0.17,82,0.81,53,0.52,749.67,666.15,711.77,649.84,19.4,19.16,62,92.6,1,0,1,1,13.13,58.77,10.53,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,0.86,0.99,0.8,10,9,-10,2.08,2.38,0,0,0,5,0,5,0,0,0,3,1,0,0,0,0,1,3,15,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,8,0.08,62.2,3.54,31.65,1.26,0.18,0.03,11.16,28.54,0,0,1,0,0.010563977,33.5
21679,21551,21375,21085,2450.17,11.3,1380.76,6.37,299.66,3.65,636.38,2.94,344.78,1.59,3,0.14,0,0,13,0.6,2,0.09,20.5,0.94,3,0,0.14,0.14,7,0.32,7,0.32,749.67,666.15,711.77,649.84,19.4,28.88,62,92.6,1,0,1,1,13.13,59.92,9.88,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,1.08,0.95,1.06,14,7,-50,2.82,1.44,0,0,37,18,36,18,57,44,2,1,2,0,1,0,1,0,3,6,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,2,0.09,69.39,27.45,1.55,0.34,0.22,0.02,14.46,24.65,0,1,1,0,0.002232151,36.7
67091,67803,68558,69628,28205.33,42.04,6898.31,10.28,501.39,2.16,6777.86,10.1,4019.69,5.99,21,0.32,2,0.03,22,0.33,4,0.06,46.92,0.69,9,-18.18,0.17,0.13,73,1.1,84,1.26,1036.48,836.41,1340.01,1416.4,12.8,24.1,64,74.88,0,0,0,1,8.01,30.51,11.07,2.78,0.45,2.8,0.73,0,14,5.6,6.9,8.4,1.14,1.08,1,168,204,21.43,22.46,34.52,12,0.19,110,98,110,98,391,223,0,0,0,1,8,8,27,29,9,39,0,36320,36753,37169.42,36370.08,103807,115693.88,113618.36,113609.13,35946,35847.3,38942.71,38465.54,9460,9757,10069,10122.5,5836,3169,5134,5324,1295178,1363359,1374810,1390090,1404054,4,0.06,30.72,0.38,9.41,30.25,0.24,8.52,14.88,22.69,0,0,0,0,0.049210076,20.6
82839,83584,83806,83467,25193.65,30.41,7152.16,8.63,402.08,1.31,7013.12,8.47,3025.29,3.65,9,0.11,3,0.04,35,0.43,5,0.06,54.25,0.65,10,0,0.12,0.12,58,0.71,58,0.71,570.67,470.64,584,495.67,14.61,22.64,61,85.87,0,0,1,1,11,30.88,9.49,4.58,1.46,2.99,0.63,0,12.6,4.8,9.7,8.7,0.72,1.01,0.66,92,90,-2.17,9.82,10.99,1,0.01,18,45,16,44,22,23,4,7,1,0,1,6,10,15,3,8,0,46175,44020,43751.25,43291.67,170003,170852.21,170127.17,160189.02,70830,74901.95,77706.22,75367.97,9677,8878.75,8546,10694.25,22625,21744,21114,20959,1545801,1571102,1584985,1595590,1612136,4,0.05,86.39,0.71,6.74,1.28,2.78,0.21,11.16,27.42,0,0,1,0,0.052726685,28.1
5986,5962,5901,5955,1549.17,25.88,540.48,9.03,33.77,1.48,385.51,6.44,323.91,5.41,3,0.5,0,0,7,1.16,0,0,5,0.85,2,0,0.34,0.34,4,0.67,7,1.16,570.67,470.64,584,495.67,14.61,9.97,61,85.87,0,0,1,1,11,28.11,15.12,4.58,1.46,2.99,0.63,0,12.6,4.8,9.7,8.7,0.72,1.01,0.66,13,30,130.77,2.92,6.09,0,0,1,2,1,2,0,0,3,4,0,0,1,0,1,0,1,0,0,46175,44020,43751.25,43291.67,170003,170852.21,170127.17,160189.02,70830,74901.95,77706.22,75367.97,9677,8878.75,8546,10694.25,22625,21744,21114,20959,1545801,1571102,1584985,1595590,1612136,0,0,94.74,0.1,3.61,0.37,0.35,0.02,18.44,27.33,0,0,0,0,0.003810065,28.7
40877,40824,40436,40668,7650.77,18.72,2607.26,6.38,340.48,1.99,1576.52,3.86,1322.77,3.24,11,0.27,1,0.02,24,0.59,5,0.12,26.67,0.66,6,20,0.12,0.15,22,0.54,44,1.08,570.67,470.64,584,495.67,14.61,17.06,61,85.87,0,0,1,1,11,36.12,11.09,4.58,1.46,2.99,0.63,0,12.6,4.8,9.7,8.7,0.94,1.08,0.81,100,134,34,14.56,19.53,2,0.05,7,28,7,28,22,18,12,24,3,2,6,7,9,4,1,5,0,46175,44020,43751.25,43291.67,170003,170852.21,170127.17,160189.02,70830,74901.95,77706.22,75367.97,9677,8878.75,8546,10694.25,22625,21744,21114,20959,1545801,1571102,1584985,1595590,1612136,8,0.2,94.44,0.12,2.23,0.43,0.71,0.1,17.15,21.65,0,0,0,0,0.026018043,24.7
6963,6853,6773,6819,2190.2,31.45,919.34,13.2,33.15,1.27,686.76,9.86,329.36,4.73,3,0.43,0,0,4,0.58,2,0.29,5,0.74,3,0,0.44,0.44,3,0.43,2,0.29,570.67,470.64,584,495.67,14.61,12.34,61,85.87,0,0,1,1,11,25.15,13.82,4.58,1.46,2.99,0.63,0,12.6,4.8,9.7,8.7,0.72,1.01,0.66,21,37,76.19,4.63,8.49,1,0.14,14,17,14,16,0,0,0,0,0,0,0,0,3,0,1,4,0,46175,44020,43751.25,43291.67,170003,170852.21,170127.17,160189.02,70830,74901.95,77706.22,75367.97,9677,8878.75,8546,10694.25,22625,21744,21114,20959,1545801,1571102,1584985,1595590,1612136,0,0,93.08,0.06,4.83,0.2,0.27,0.22,15.84,28.95,0,0,0,0,0.004431921,27.5
16267,16468,16407,16211,5583.99,34.33,2476.35,15.22,102.22,1.5,1032.2,6.35,1167.82,7.18,6,0.37,0,0,10,0.62,1,0.06,14.83,0.91,6,0,0.39,0.37,5,0.31,17,1.05,570.67,470.64,584,495.67,14.61,10.31,61,85.87,0,0,1,1,11,36.65,13.35,4.58,1.46,2.99,0.63,0,12.6,4.8,9.7,8.7,0.94,1.08,0.81,57,56,-1.75,7.5,7.66,1,0.06,9,13,9,13,11,14,5,9,1,0,1,4,7,2,8,12,0,46175,44020,43751.25,43291.67,170003,170852.21,170127.17,160189.02,70830,74901.95,77706.22,75367.97,9677,8878.75,8546,10694.25,22625,21744,21114,20959,1545801,1571102,1584985,1595590,1612136,2,0.12,92.38,0.23,2.59,0.4,2.74,0.04,21.17,20.93,0,0,0,0,0.010353879,25.7
138494,141025,142311,144299,34524.23,24.93,10397.74,7.51,461.5,0.85,8906.35,6.43,5102.53,3.68,16,0.12,3,0.02,48,0.35,16,0.12,82.17,0.58,16,14.29,0.1,0.11,104,0.76,122,0.89,570.67,470.64,584,495.67,14.61,16.58,61,85.87,0,0,1,1,11,31.19,11.75,4.58,1.46,2.99,0.63,1,12.6,4.8,9.7,8.7,0.94,1.08,0.81,130,125,-3.85,15.74,15.17,2,0.01,19,43,19,40,22,26,13,35,2,1,3,2,1,9,10,10,0,46175,44020,43751.25,43291.67,170003,170852.21,170127.17,160189.02,70830,74901.95,77706.22,75367.97,9677,8878.75,8546,10694.25,22625,21744,21114,20959,1545801,1571102,1584985,1595590,1612136,23,0.17,92.03,0.28,3.8,0.67,1.13,0.08,14.5,24.73,0,0,1,0,0.088150865,25
7936,7998,7778,7730,3310.35,41.71,1616.26,20.37,138.43,3.87,608.54,7.67,725.38,9.14,6,0.76,0,0,7,0.89,0,0,6.08,0.78,1,0,0.13,0.13,5,0.64,12,1.52,570.67,470.64,584,495.67,14.61,13.44,61,85.87,0,0,1,1,11,36.62,10.86,4.58,1.46,2.99,0.63,0,12.6,4.8,9.7,8.7,0.72,1.01,0.66,17,37,117.65,4.97,10.57,0,0,2,15,2,15,3,10,0,0,1,2,1,5,1,0,11,3,0,46175,44020,43751.25,43291.67,170003,170852.21,170127.17,160189.02,70830,74901.95,77706.22,75367.97,9677,8878.75,8546,10694.25,22625,21744,21114,20959,1545801,1571102,1584985,1595590,1612136,1,0.13,95.05,0.2,2.28,0.37,0.62,0.04,22.15,19.86,0,0,0,0,0.005051232,26.8
4286,4234,4233,4278,491.03,11.46,199.75,4.66,16.81,1.09,138.09,3.22,77.54,1.81,2,0.47,0,0,3,0.71,0,0,3,0.71,1,0,0.24,0.24,2,0.47,2,0.47,570.67,470.64,584,495.67,14.61,9.51,61,85.87,0,0,1,1,11,27.27,8.98,4.58,1.46,2.99,0.63,0,12.6,4.8,9.7,8.7,0.72,1.01,0.66,18,17,-5.56,3.89,3.38,0,0,3,3,3,3,2,1,1,3,0,0,0,0,2,1,0,0,0,46175,44020,43751.25,43291.67,170003,170852.21,170127.17,160189.02,70830,74901.95,77706.22,75367.97,9677,8878.75,8546,10694.25,22625,21744,21114,20959,1545801,1571102,1584985,1595590,1612136,0,0,95.03,0.21,2.94,0.47,0.49,0.02,16.66,29.93,0,0,0,0,0.002728021,31.3
22623,22559,22672,22553,5406.8,23.9,1989.13,8.79,145.71,1.76,1648.14,7.29,772.81,3.42,4,0.18,0,0,12,0.53,2,0.09,17.17,0.76,4,-20,0.22,0.18,10,0.44,13,0.57,570.67,470.64,584,495.67,14.61,22.68,61,85.87,0,0,1,1,11,40.67,10.18,4.58,1.46,2.99,0.63,0,12.6,4.8,9.7,8.7,0.72,1.01,0.66,74,81,9.46,10.91,12.37,0,0,36,25,24,22,45,30,3,5,0,1,0,0,0,1,7,6,0,46175,44020,43751.25,43291.67,170003,170852.21,170127.17,160189.02,70830,74901.95,77706.22,75367.97,9677,8878.75,8546,10694.25,22625,21744,21114,20959,1545801,1571102,1584985,1595590,1612136,2,0.09,81.28,0.18,14.87,0.83,0.82,0.07,15.3,28.66,0,0,0,0,0.014399447,33.3
5089,5067,5021,5036,792.2,15.57,237.31,4.66,66.3,3.18,160.6,3.16,171.52,3.37,3,0.59,0,0,1,0.2,0,0,5,1,1,0,0.2,0.2,1,0.2,11,2.16,629.81,608.73,646.26,697.65,14.4,11.86,79,98.31,1,0,0,1,8.9,34.56,14.39,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.87,0.98,0.83,22,27,22.73,4.74,5.65,0,0,10,12,9,10,42,42,3,11,1,1,0,1,6,1,17,30,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,1,0.2,98.27,0.12,0.79,0.24,0.18,0,20.12,21.87,0,0,1,0,0.000396278,29.1
50063,50073,50168,50177,9126.12,18.23,1669.39,3.33,408.9,2.2,2450.56,4.89,977.4,1.95,6,0.12,1,0.02,20,0.4,2,0.04,30.58,0.61,7,-22.22,0.19,0.14,31,0.62,28,0.56,629.81,608.73,646.26,697.65,14.4,7.77,79,98.31,1,0,0,1,8.9,13.88,3.17,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.8,0.93,0.79,8,11,37.5,1.78,2.55,1,0.02,4,4,4,4,3,0,0,0,0,0,3,0,1,0,3,0,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,15,0.3,88.94,1.15,8.18,0.64,0.14,0.02,11.08,27.28,0,0,1,0,0.003898386,30.4
29718,29518,29300,28982,4187.49,14.09,1040.84,3.5,180.05,1.51,1028.9,3.46,746.06,2.51,8,0.27,0,0,15,0.5,0,0,23.92,0.82,7,40,0.17,0.24,21,0.7,24,0.8,629.81,608.73,646.26,697.65,14.4,16.73,79,98.31,1,0,0,1,8.9,35.49,7.82,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.8,0.93,0.79,31,46,48.39,2.11,3.13,1,0.03,15,11,15,11,5,8,4,9,2,2,0,1,3,5,3,0,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,2,0.07,92.43,0.78,5.33,0.34,0.14,0,18.93,23.61,0,0,0,0,0.002314129,33.9
38827,38759,38666,38657,8696.96,22.4,3308.36,8.52,666.63,4.34,1862.29,4.8,1367.09,3.52,5,0.13,1,0.03,17,0.44,2,0.05,33.58,0.87,7,-12.5,0.2,0.18,25,0.64,28,0.72,629.81,608.73,646.26,697.65,14.4,25.7,79,98.31,1,0,0,1,8.9,44.99,7.52,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.87,0.98,0.83,23,31,34.78,1.99,2.92,0,0,7,10,7,10,13,8,12,8,1,1,2,2,5,0,2,3,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,7,0.18,87.36,8.23,2.06,0.63,0.18,0.02,16.19,22.14,0,0,0,0,0.003023443,30.2
515269,519723,521431,523590,101402.53,19.68,17681.04,3.43,1658.26,0.97,27445.68,5.33,10657.75,2.07,77,0.15,7,0.01,123,0.24,34,0.07,227.83,0.44,75,33.93,0.11,0.14,327,0.64,287,0.56,629.81,608.73,646.26,697.65,14.4,15.29,79,98.31,1,0,0,1,8.9,34.17,5.22,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.84,0.94,0.82,51,52,1.96,6.72,8.81,11,0.02,28,28,26,26,16,16,6,8,1,1,8,5,2,9,11,9,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,44,0.09,59.01,5.4,30.74,3.4,0.11,0.03,9.64,28.95,0,0,1,0,0.040123797,25.3
36031,35518,35114,35008,3793.33,10.53,1044.45,2.9,285.23,2.07,921.08,2.56,544.75,1.51,6,0.17,1,0.03,18,0.5,1,0.03,26.67,0.76,8,-20,0.29,0.23,21,0.58,32,0.88,629.81,608.73,646.26,697.65,14.4,6.42,79,98.31,1,0,0,1,8.9,29.49,7.84,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.8,0.93,0.79,33,38,15.15,3.67,4.55,1,0.03,42,23,11,5,5,6,2,3,1,2,0,0,9,1,3,7,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,4,0.11,88.32,4.74,5,0.68,0.14,0.02,15.66,21.46,0,0,0,0,0.00280572,32.6
30104,29841,29605,29329,4562.28,15.16,1745.07,5.8,313.36,2.69,995.91,3.31,1013.91,3.37,5,0.17,1,0.03,28,0.93,2,0.07,33.08,1.12,6,-25,0.27,0.2,22,0.73,27,0.9,629.81,608.73,646.26,697.65,14.4,15.89,79,98.31,1,0,0,1,8.9,33.75,8.36,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.87,0.98,0.83,20,28,40,1.94,2.74,2,0.07,4,2,4,2,7,13,2,4,0,0,0,0,10,3,1,5,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,4,0.13,94.12,3.15,1.52,0.37,0.15,0.04,17.27,21.21,0,0,0,1,0.002344187,31.3
33476,33334,32987,33122,4448.41,13.29,1218.34,3.64,385.51,3.13,942.58,2.82,970.54,2.9,8,0.24,1,0.03,17,0.51,1,0.03,27.08,0.82,5,25,0.12,0.15,17,0.51,24,0.72,629.81,608.73,646.26,697.65,14.4,15.64,79,98.31,1,0,0,1,8.9,35.24,7.69,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.87,0.98,0.83,15,24,60,1.8,3.03,1,0.03,5,6,5,6,8,7,4,5,1,1,0,0,3,0,6,2,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,5,0.15,86.43,9.69,2.59,0.3,0.13,0.03,15.95,19.81,0,0,0,1,0.002606763,27.7
22363,22307,22252,22177,3526.95,15.77,1309.37,5.86,331.64,3.6,902.2,4.03,609.78,2.73,5,0.22,1,0.04,13,0.58,1,0.04,19,0.86,4,0,0.18,0.18,6,0.27,19,0.85,629.81,608.73,646.26,697.65,14.4,10.93,79,98.31,1,0,0,1,8.9,29.37,8.15,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.8,0.93,0.79,29,35,20.69,2.45,2.73,0,0,3,2,3,2,2,4,1,5,1,2,0,0,16,3,0,0,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,1,0.04,98.03,0.21,0.8,0.25,0.17,0.02,18.92,22.59,0,0,0,0,0.001741398,30.6
14716,14602,14618,14432,1628.93,11.07,619.69,4.21,92.13,1.55,325.03,2.21,285.64,1.94,8,0.54,0,0,8,0.54,0,0,14.5,0.99,4,0,0.27,0.27,8,0.54,9,0.61,629.81,608.73,646.26,697.65,14.4,7.17,79,98.31,1,0,0,1,8.9,25.36,4.57,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.87,0.98,0.83,28,23,-17.86,3.59,2.96,1,0.07,8,8,8,8,6,5,5,10,1,1,0,2,2,3,2,6,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,1,0.07,96.9,0.64,1.34,0.28,0.09,0.03,17.01,22.14,0,0,0,0,0.001145929,28.6
16760,16630,16624,16608,3415.89,20.38,1242.08,7.41,181.12,2.55,839.87,5.01,624.39,3.73,3,0.18,1,0.06,9,0.54,3,0.18,15.5,0.94,4,-20,0.3,0.24,6,0.36,11,0.66,629.81,608.73,646.26,697.65,14.4,15.71,79,98.31,1,0,0,1,8.9,34.45,9.52,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.8,0.93,0.79,16,20,25,1.3,1.68,1,0.06,10,15,10,13,4,9,2,7,0,0,0,0,4,0,5,8,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,2,0.12,97.49,0.24,1.05,0.42,0.16,0.01,19.45,22.55,0,0,0,1,0.001305095,29.2
76794,77626,78927,79491,18060.87,23.52,4984.53,6.49,403.53,1.35,4683.79,6.1,2382.49,3.1,18,0.24,3,0.04,28,0.37,5,0.07,57.58,0.73,10,0,0.13,0.13,59,0.77,53,0.69,652.97,611.29,565.77,617.44,13.84,13.14,65,89.42,0.5,0,0,1,12.27,31.95,7.43,3.28,0.86,2.65,0.95,0,13,4.5,6.2,7.8,0.77,0.95,0.75,42,49,16.67,6.29,7.87,1,0.01,28,29,16,24,5,7,9,5,0,0,0,0,6,7,2,2,0,170137,167875,164280.58,159524.58,788167,807688.96,801375.76,781172.48,210886,240077.19,256201.85,259035.96,61253,66495.25,71208.5,79035.25,55113,55785,54466,58664,6423113,6490622,6516922,6537782,6570902,9,0.12,87.01,1.77,6.2,3.41,0.19,0.05,13.97,25.21,0,0,1,0,0.011831532,29.5
33224,33041,32942,32883,1330.86,4.01,354.3,1.07,121.03,1,297.12,0.89,240.3,0.72,8,0.24,1,0.03,15,0.45,3,0.09,28.17,0.85,4,-20,0.15,0.12,22,0.66,16,0.48,652.97,611.29,565.77,617.44,13.84,16.41,65,89.42,0.5,0,0,1,12.27,40.64,8.68,3.28,0.86,2.65,0.95,0,13,4.5,6.2,7.8,0.77,0.95,0.75,53,38,-28.3,7.65,6.37,0,0,14,7,14,7,4,7,3,5,0,0,0,1,2,3,11,2,0,170137,167875,164280.58,159524.58,788167,807688.96,801375.76,781172.48,210886,240077.19,256201.85,259035.96,61253,66495.25,71208.5,79035.25,55113,55785,54466,58664,6423113,6490622,6516922,6537782,6570902,0,0,85.33,0.42,13.23,0.2,0.13,0.01,14.38,26.63,0,0,0,0,0.00511877,30.9
